Species,estuary,marine,freshwater,m_dtco,sal,fw_status,isMarine,isFreshwater,rf_pred,h2o_pred,FB_HT,Final_HT,verification,source,n,new_mht,title.x,tag,Corush_Diad,span_dtco,rf_pred_diad,h2o_pred_diad,Orig_Diad,Orig_Diad1,Final_Diad,Diad_verification,Diad_source
Sciades proops,0.9117382909684876,0.5235987755982988,0.7853981633974484,-0.1284501994088889,2.184802057337662,1,1,1,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,16.640576929671592,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Sciades sona,0.6154797086703873,0.7297276562269663,0.8410686705679302,-0.05497336356424017,2.407945608651872,1,1,0,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,NA,34.66085864652494,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Sciaenochromis benthicola,0,0,1.5707963267948966,-26.34414226362202,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,52.988037221649336,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Sciaenochromis fryeri,0,0,1.5707963267948966,-13.060730858789071,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,49.19537344166382,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Sciaenochromis psammophilus,0,0,1.5707963267948966,-31.821924939253822,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,0,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Sciaenops ocellatus,0.6617053381033229,0.9975930176940416,0.4785315501867507,7.709328335012821,3.2010885065125483,0,1,0,Marine,Euryhaline,Euryhaline,Euryhaline,see source,@wakeman1985sciaenops,NA,NA,NA,NA,Nondiadromous,690.2236570511245,Marine,Marine,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Scleromystax barbatus,0.1912815989792335,0.15586037770657257,1.34946515143674,-19.38581847341308,0.05406722127027537,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,149.82250109547766,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Scleromystax prionotos,0,0.17496904566568888,1.395827281129208,-36.99057348155826,-0.05556985115481053,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,720.6293855515078,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Scleropages formosus,0,0,1.5707963267948966,-55.89233939864357,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,124.44420096568294,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Scleropages jardinii,0,0,1.5707963267948966,-48.4422658775126,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,160.71224734554312,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Scleropages leichardti,0,0.1463872592942491,1.4244090675006476,-152.00132252984383,-0.294799540220645,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,303.6477952249363,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Scobinichthys granulatus,0.42274390440477216,0.9676232549714162,0.5264522597493548,1.026833378563574,2.895304308155141,1,1,0,Euryhaline,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,NA,347.75335791937204,Marine,Euryhaline,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolecenchelys aoki,0,1.2094292028881888,0.36136712390670783,2.0779583708826066,3.2676659890376327,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,58.870922559527585,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolecenchelys breviceps,0.5505409948328155,0.6631306229787169,0.7167617516518454,-0.28294139896240916,2.2549570440047915,1,1,0,Euryhaline,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,69.78355604628464,Euryhaline,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolecenchelys gymnota,0.08649465131793208,0.9059661929510874,0.5278967475527339,2.841829324784088,3.125311692650744,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,525.3101060197665,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolichthys greenwayi,0,0,1.5707963267948966,-48.16744310645045,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,44.40236178509421,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Scoloplax distolothrix,0,0,1.5707963267948966,-222.7434302039083,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,707.7808014590997,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Scolopsis affinis,0.1973955598498808,0.8238977337258601,0.6086639701087136,1.2442548338810266,2.881494083864147,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,147.10993910963623,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolopsis bilineata,0.0970526046625062,0.9983509033717258,0.37791716672066006,8.363729525937085,3.3450982899551662,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,325.03711412238084,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolopsis bimaculata,0.2487400499592814,0.923511478779244,0.478632959524503,2.840182583512431,3.046163127180883,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,61.97828157591553,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolopsis ciliata,0.13587479234312286,0.8823345508081678,0.5419473097292006,0.7244236391563811,2.70805020110221,0,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,45.29974462256826,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolopsis margaritifera,0.08229234324094745,0.9649052079556504,0.4324943942609803,1.7944759222767888,3.1944029683494755,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,268.2636797155429,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolopsis monogramma,0.11867895234833926,1.0774200242280807,0.35603623239531734,22.70291401095829,3.372133248718244,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,263.23919361895696,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolopsis taenioptera,0.10110161417167655,1.3591176135103218,0.18533026384849505,41.52429995900471,3.5072533076400787,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,312.0669623375747,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scolopsis vosmeri,0.18058521419069812,0.9736879817425852,0.4951810516957383,2.914878319197991,3.1381869136180582,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,283.49912274292416,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomber australasicus,0.23464248018115108,1.0446007558980872,0.4499925615859728,4.299261667801671,3.162583908575814,1,1,0,Marine,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,570.8515094377722,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomber colias,0.34745140124898977,1.0683814272372003,0.3905461460350604,4.146425819333097,3.2286638312343636,1,1,0,Marine,Euryhaline,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,192.55062606737852,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomber japonicus,0.2130456374017264,1.2510117150113016,0.34273812634130757,5.916335227880797,3.3424478775899646,1,1,0,Marine,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,532.8235953103367,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomber scombrus,0.15915685096315357,1.4274487578895312,0.1317906344357907,85.78299722056397,3.5320670745518172,0,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,321.6125029629808,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberoides commersonnianus,0.33539299637310455,0.8187562376025609,0.6330518363897495,0.6063809966167985,2.720668665061422,1,1,0,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,301.903087480901,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Scomberoides lysan,0.24271271043186976,0.870648148161824,0.583179357873212,0.884307708542947,2.8065378374722743,1,1,0,Marine,Euryhaline,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,754.4697554717613,Marine,Euryhaline,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberoides tala,0.29495934371931193,0.9957762031208826,0.4946375362078227,2.508136891097397,3.0934745583269283,1,1,0,Euryhaline,Marine,Marine,Marine,NDFER,,NA,NA,NA,NA,NA,290.75662162570745,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberoides tol,0.14305390733876436,1.0171889171482482,0.4727325499358685,3.591557244466137,3.133882612034809,1,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,NA,305.6548940955766,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus brasiliensis,0.3501057777671456,0.8740979656176334,0.6361320628050102,0.5349000256759566,2.533108751605878,1,1,0,Marine,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,211.8768777541813,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus cavalla,0.2521058834414223,1.141387690853732,0.36720802055783713,9.584122726564104,3.3058872018578307,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,742.3985199196885,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus commerson,0.20890654122044583,1.1502619915109316,0.3510862192753056,6.635385464873384,3.2608400239672326,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,846.4564928062831,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus concolor,0.4205343352839651,0.9775965506452678,0.54733863294155,1.3614215623124086,2.8437160662553653,0,1,0,Marine,Euryhaline,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,NA,63.42897911313237,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus guttatus,0.3875966866551806,0.9808112286851692,0.4812753739423435,1.1049154450008871,2.786011742571922,0,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,85.12360721452237,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus koreanus,0.6154797086703873,1.5707963267948966,0,6.0572411305120495,3.044522437723423,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,268.34582288645265,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus maculatus,0.5032962530499372,0.9372695077329204,0.5209784083903533,1.0895105187453011,2.8854865503301146,1,1,0,Euryhaline,Euryhaline,Marine,Euryhaline,see source,@schrandt2015habitat,NA,NA,NA,NA,Nondiadromous,619.1913069786979,Marine,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Scomberomorus munroi,0,1.4349215344517738,0.09592969310068676,44.93645229824992,3.5368290137221763,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,209.87673527401606,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus niphonius,0,1.1502619915109316,0.4205343352839651,3.190084392323417,3.236894330370879,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,887.4233358836296,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus plurilineatus,0,1.0610566479633896,0.4516334410795318,2.856768709840726,3.180654612048003,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,53.71874619625425,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus queenslandicus,0.06514051402871464,1.2990736398468157,0.236911373321292,37.185629705050616,3.486036261599185,0,1,0,Marine,Euryhaline,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,248.37432026464657,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus regalis,0.2848106595364651,0.9049552547294843,0.4436041338112267,1.1574560415838322,3.0231312477421057,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,327.30154292652884,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus sierra,0.267307242923732,1.001352329631346,0.4533936161313281,1.7364462524860165,3.0790291331392052,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,86.69744215121104,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scomberomorus sinensis,1.5707963267948966,0,0,0.8527276191922468,2.70805020110221,1,1,1,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1.01828480211357,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Scomberomorus tritor,0.3304226479114834,0.8646773037162983,0.6522511548383568,-0.0676828259465261,2.4203681286504293,1,1,0,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,81.67181772320619,Marine,Marine,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Scombrops boops,0.09549131716035351,0.9329866066226972,0.559621533924787,0.5750732654559645,2.800281425318244,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,278.31959311325636,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scombrops gilberti,0,1.5707963267948966,0,5.786776978121025,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,9.527053412389673,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scopelengys tristis,0.04594768689324664,1.5707963267948966,0,80.78770032897695,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1998.1668001821727,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scopeloberyx robustus,0,1.4857526532677463,0.08504367352714999,162.07732772741943,3.5480647080983054,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,2765.461942449612,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scopelopsis multipunctatus,0,1.4477660143347244,0.12303031246017238,197.95169613520025,3.539795648481929,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1769.7423665818073,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scopelosaurus hamiltoni,0,1.5707963267948966,0,139.6546708567622,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1604.90368152506,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scopelosaurus harryi,0.10144785846655202,1.469348468328345,0.10144785846655202,133.27184530173312,3.53483452165631,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1824.9509139169281,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scopelosaurus lepidus,0,1.43076651816966,0.1400298086252365,255.39031620801276,3.5356752958907087,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1554.8546575394141,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scophthalmus aquosus,0.44343524384743654,1.3699467842867667,0.1323440769193174,181.90173725868763,3.483997625059807,0,1,0,Marine,Marine,Euryhaline,Marine,see source,@martino2003fish,NA,NA,NA,NA,Nondiadromous,321.4941836019068,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scophthalmus maeoticus,0,0.5235987755982988,1.0471975511965976,-0.2865165318697328,2.169053700369523,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,6.0681956056745685,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scophthalmus maximus,0.30627736916966947,1.041964626582575,0.4860074251323199,3.0881558120120607,3.1135153092103742,0,1,0,Marine,Marine,Euryhaline,Euryhaline,see source,@waller1992factors,NA,NA,NA,NA,NA,195.0535781989527,Marine,Marine,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Scophthalmus rhombus,0.2928427717285755,0.9261382000128708,0.5856855434571511,2.981337857418964,3.006543189658207,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,158.2309937550737,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena agassizii,0.05558417328091747,1.492147850625773,0.07864847616912389,86.74619891766653,3.54415975950366,0,1,0,Marine,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,NA,1745.4466203745865,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena brasiliensis,0.2829038737493002,1.2347075131612908,0.254351824314463,29.01139845109247,3.426059356603681,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,407.9011100710431,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena cardinalis,0.1993472077006016,0.8148269163709889,0.573203309100855,0.620611891970725,2.727468286959311,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,569.8383645102612,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena dispar,0.08093353505304215,1.430306625041376,0.14048970175352035,61.37969513834394,3.531086803599109,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,347.0698074470599,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena elongata,0,1.3984457368955736,0.172350589899323,35.083797110399075,3.5254950983397326,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,143.49315924578664,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena guttata,0.28809764145512523,1.059311588880923,0.5444041301673114,0.841059755967614,2.860186781557766,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,287.77306073936506,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena maderensis,0,0.7101140270091053,0.6590580358264089,0.2795644640455795,2.657406468283455,0,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,215.3124567458855,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena mystes,0.18242510910573775,0.922554865520991,0.6323882262867068,0.6054813706732413,2.5360203303448032,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,135.02469261992022,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena notata,0.09966865249116202,1.0500604686104134,0.4734767751213302,2.590286422673127,3.102876911005319,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,494.48163174396393,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena onaria,0,1.12719219298367,0.4086378550975924,30.89155445892106,3.236894330370879,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,692.3683413229564,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena plumieri,0.30129117920867515,0.9130019085487078,0.5241635135701703,0.8827314227638444,2.8239741952696056,1,1,0,Euryhaline,Marine,Marine,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,710.2529709022635,Euryhaline,Euryhaline,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena porcus,0.23251812495360716,0.7366483965558773,0.7366483965558773,-0.17479564060955238,2.21375387928743,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,408.060025814062,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaena scrofa,0.1479814607487837,0.98642242994645,0.5194048739733513,2.519730927540875,3.064725145040942,1,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,1090.7720999925566,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenichthys marmoratus,0.23338018152166548,1.0533015098304752,0.48085204573066825,1.0054529430843624,3.066325029027027,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,362.83423527263386,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes albaiensis,0.08229234324094745,0.9649052079556504,0.4413064323573514,2.346913316843309,3.204776900488699,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,327.53566650811064,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes guamensis,0.06835864249539146,0.9264530190907982,0.47214748847910226,2.120669847753923,3.1709568407442386,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,555.1036085590722,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes kelloggi,0.0791395249624106,1.040010249165063,0.42332248166090575,2.3754359068040274,3.2402151409031963,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,524.6782541780694,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes minor,0,1.1502619915109316,0.31846819181063896,6.389275187128128,3.40581632751845,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,350.59989621078256,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes parvipinnis,0.08601337549528347,0.984332227297254,0.45342085738469806,3.221231349092469,3.229708033197561,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,589.8569483271905,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes rubrivinctus,0,1.1502619915109316,0.4205343352839651,7.890179007421153,3.373026504695459,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,41.62660064605313,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes scaber,0.13226136708655406,0.98642242994645,0.43017385912083816,2.7682025911834094,3.211620653987029,0,1,0,Marine,Euryhaline,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,395.81060545404915,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes tredecimspinosus,0,1.0904995847073031,0.35923858426013355,7.28058939444314,3.3465932476273035,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,169.0096947529576,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes varipinnis,0.1665168458349514,1.031476373310863,0.3875966866551806,3.0067340305178294,3.2744456760230114,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,476.61694466787924,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenodes xyris,0.1292639647772175,0.9628137306643364,0.5519309143606276,1.19949733358711,2.972073299237345,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1075.5815706417775,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenopsis cirrosa,0.1093265991519842,0.8092166947096499,0.5899850981097275,0.6957235062206728,2.739598558837136,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,160.68442041396358,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenopsis diabolus,0.17108469292216855,0.9514788161684784,0.485049786929483,1.854821514934938,3.115172310418004,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,437.538360166749,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenopsis gibbosa,0.12067855313100972,0.9707754512856294,0.4489916709145966,2.52959364196606,3.1822118404966093,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,336.3707878955527,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenopsis macrochir,0,0.9302740141154722,0.5132260889573463,3.4820385333567105,3.1675825304806504,1,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,527.5865767556387,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Scorpaenopsis oxycephala,0,1.0628619365717948,0.3510862192753056,2.270433361257547,3.309214991950505,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,74.7718406711904,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
